Unnamed: 0,운영기관,충전소,충전기ID,충전기타입,지역,시군구,주소,이용자 제한,주소2,lat,lng
9263,휴맥스이브이,광교2차 e편한세상,14,AC완속,경기도,수원시,경기도 수원시 영통구 웰빙타운로 50,제한없음,통구 웰빙타운로 50(광교2차 e편한세상),37.3065012003752,127.04692570368
9264,휴맥스이브이,광교2차 e편한세상,15,AC완속,경기도,수원시,경기도 수원시 영통구 웰빙타운로 50,제한없음,통구 웰빙타운로 50(광교2차 e편한세상),37.3065012003752,127.04692570368
9265,휴맥스이브이,광교2차 e편한세상,16,AC완속,경기도,수원시,경기도 수원시 영통구 웰빙타운로 50,제한없음,통구 웰빙타운로 50(광교2차 e편한세상),37.3065012003752,127.04692570368
9266,휴맥스이브이,광교2차 e편한세상,17,AC완속,경기도,수원시,경기도 수원시 영통구 웰빙타운로 50,제한없음,통구 웰빙타운로 50(광교2차 e편한세상),37.3065012003752,127.04692570368
9267,휴맥스이브이,광교2차 e편한세상,18,AC완속,경기도,수원시,경기도 수원시 영통구 웰빙타운로 50,제한없음,통구 웰빙타운로 50(광교2차 e편한세상),37.3065012003752,127.04692570368
9268,휴맥스이브이,광교A2블럭호반베르디움,1,AC완속,경기도,수원시,경기도 수원시 영통구 웰빙타운로 70,제한없음,통구 웰빙타운로 70(광교 호반베르디움),37.3066157628001,127.044726074659
9269,휴맥스이브이,광교A2블럭호반베르디움,2,AC완속,경기도,수원시,경기도 수원시 영통구 웰빙타운로 70,제한없음,통구 웰빙타운로 70(광교 호반베르디움),37.3066157628001,127.044726074659
9270,휴맥스이브이,광교A2블럭호반베르디움,3,AC완속,경기도,수원시,경기도 수원시 영통구 웰빙타운로 70,제한없음,통구 웰빙타운로 70(광교 호반베르디움),37.3066157628001,127.044726074659
9271,휴맥스이브이,광교A2블럭호반베르디움,4,AC완속,경기도,수원시,경기도 수원시 영통구 웰빙타운로 70,제한없음,통구 웰빙타운로 70(광교 호반베르디움),37.3066157628001,127.044726074659
9272,휴맥스이브이,광교A2블럭호반베르디움,5,AC완속,경기도,수원시,경기도 수원시 영통구 웰빙타운로 70,제한없음,통구 웰빙타운로 70(광교 호반베르디움),37.3066157628001,127.044726074659
9273,휴맥스이브이,광교A2블럭호반베르디움,6,AC완속,경기도,수원시,경기도 수원시 영통구 웰빙타운로 70,제한없음,통구 웰빙타운로 70(광교 호반베르디움),37.3066157628001,127.044726074659
9274,휴맥스이브이,광교A2블럭호반베르디움,7,AC완속,경기도,수원시,경기도 수원시 영통구 웰빙타운로 70,제한없음,통구 웰빙타운로 70(광교 호반베르디움),37.3066157628001,127.044726074659
9275,휴맥스이브이,광교A2블럭호반베르디움,8,AC완속,경기도,수원시,경기도 수원시 영통구 웰빙타운로 70,제한없음,통구 웰빙타운로 70(광교 호반베르디움),37.3066157628001,127.044726074659
9276,휴맥스이브이,광교A2블럭호반베르디움,9,AC완속,경기도,수원시,경기도 수원시 영통구 웰빙타운로 70,제한없음,통구 웰빙타운로 70(광교 호반베르디움),37.3066157628001,127.044726074659
9277,휴맥스이브이,광교A2블럭호반베르디움,10,AC완속,경기도,수원시,경기도 수원시 영통구 웰빙타운로 70,제한없음,통구 웰빙타운로 70(광교 호반베르디움),37.3066157628001,127.044726074659
9278,휴맥스이브이,광교A2블럭호반베르디움,11,AC완속,경기도,수원시,경기도 수원시 영통구 웰빙타운로 70,제한없음,통구 웰빙타운로 70(광교 호반베르디움),37.3066157628001,127.044726074659
9279,휴맥스이브이,광교A2블럭호반베르디움,12,AC완속,경기도,수원시,경기도 수원시 영통구 웰빙타운로 70,제한없음,통구 웰빙타운로 70(광교 호반베르디움),37.3066157628001,127.044726074659
9280,휴맥스이브이,광교A2블럭호반베르디움,13,AC완속,경기도,수원시,경기도 수원시 영통구 웰빙타운로 70,제한없음,통구 웰빙타운로 70(광교 호반베르디움),37.3066157628001,127.044726074659
9281,휴맥스이브이,광교A2블럭호반베르디움,14,AC완속,경기도,수원시,경기도 수원시 영통구 웰빙타운로 70,제한없음,통구 웰빙타운로 70(광교 호반베르디움),37.3066157628001,127.044726074659
9282,휴맥스이브이,광교A2블럭호반베르디움,15,AC완속,경기도,수원시,경기도 수원시 영통구 웰빙타운로 70,제한없음,통구 웰빙타운로 70(광교 호반베르디움),37.3066157628001,127.044726074659
9283,휴맥스이브이,광교A2블럭호반베르디움,16,AC완속,경기도,수원시,경기도 수원시 영통구 웰빙타운로 70,제한없음,통구 웰빙타운로 70(광교 호반베르디움),37.3066157628001,127.044726074659
9284,휴맥스이브이,광교레이크파크수자인,1,AC완속,경기도,수원시,경기도 수원시 영통구 광교호수로152번길 23,제한없음,통구 광교호수로152번길 23(PARK 한양수자인),37.2811056647163,127.072134627622
9285,휴맥스이브이,광교레이크파크수자인,2,AC완속,경기도,수원시,경기도 수원시 영통구 광교호수로152번길 23,제한없음,통구 광교호수로152번길 23(PARK 한양수자인),37.2811056647163,127.072134627622
9286,휴맥스이브이,광교레이크파크수자인,3,AC완속,경기도,수원시,경기도 수원시 영통구 광교호수로152번길 23,제한없음,통구 광교호수로152번길 23(PARK 한양수자인),37.2811056647163,127.072134627622
9287,휴맥스이브이,광교레이크파크수자인,4,AC완속,경기도,수원시,경기도 수원시 영통구 광교호수로152번길 23,제한없음,통구 광교호수로152번길 23(PARK 한양수자인),37.2811056647163,127.072134627622
9288,휴맥스이브이,광교레이크파크수자인,5,AC완속,경기도,수원시,경기도 수원시 영통구 광교호수로152번길 23,제한없음,통구 광교호수로152번길 23(PARK 한양수자인),37.2811056647163,127.072134627622
9289,휴맥스이브이,광교레이크파크수자인,6,AC완속,경기도,수원시,경기도 수원시 영통구 광교호수로152번길 23,제한없음,통구 광교호수로152번길 23(PARK 한양수자인),37.2811056647163,127.072134627622
9290,휴맥스이브이,광교레이크파크수자인,7,AC완속,경기도,수원시,경기도 수원시 영통구 광교호수로152번길 23,제한없음,통구 광교호수로152번길 23(PARK 한양수자인),37.2811056647163,127.072134627622
9291,휴맥스이브이,광교레이크파크수자인,8,AC완속,경기도,수원시,경기도 수원시 영통구 광교호수로152번길 23,제한없음,통구 광교호수로152번길 23(PARK 한양수자인),37.2811056647163,127.072134627622
9292,휴맥스이브이,광교레이크파크수자인,9,AC완속,경기도,수원시,경기도 수원시 영통구 광교호수로152번길 23,제한없음,통구 광교호수로152번길 23(PARK 한양수자인),37.2811056647163,127.072134627622
9293,휴맥스이브이,광교레이크파크수자인,10,AC완속,경기도,수원시,경기도 수원시 영통구 광교호수로152번길 23,제한없음,통구 광교호수로152번길 23(PARK 한양수자인),37.2811056647163,127.072134627622
9294,휴맥스이브이,광교아이파크,1,AC완속,경기도,수원시,경기도 수원시 영통구 광교호수공원로 80,제한없음,통구 광교호수공원로 80(593 광교아이파크),37.2730876685805,127.061262679777
9295,휴맥스이브이,광교아이파크,2,AC완속,경기도,수원시,경기도 수원시 영통구 광교호수공원로 80,제한없음,통구 광교호수공원로 80(593 광교아이파크),37.2730876685805,127.061262679777
9296,휴맥스이브이,광교아이파크,3,AC완속,경기도,수원시,경기도 수원시 영통구 광교호수공원로 80,제한없음,통구 광교호수공원로 80(593 광교아이파크),37.2730876685805,127.061262679777
9297,휴맥스이브이,광교아이파크,4,AC완속,경기도,수원시,경기도 수원시 영통구 광교호수공원로 80,제한없음,통구 광교호수공원로 80(593 광교아이파크),37.2730876685805,127.061262679777
9298,휴맥스이브이,광교아이파크,5,AC완속,경기도,수원시,경기도 수원시 영통구 광교호수공원로 80,제한없음,통구 광교호수공원로 80(593 광교아이파크),37.2730876685805,127.061262679777
9299,휴맥스이브이,광교아이파크,6,AC완속,경기도,수원시,경기도 수원시 영통구 광교호수공원로 80,제한없음,통구 광교호수공원로 80(593 광교아이파크),37.2730876685805,127.061262679777
9300,휴맥스이브이,광교아이파크,7,AC완속,경기도,수원시,경기도 수원시 영통구 광교호수공원로 80,제한없음,통구 광교호수공원로 80(593 광교아이파크),37.2730876685805,127.061262679777
9301,휴맥스이브이,광교아이파크,8,AC완속,경기도,수원시,경기도 수원시 영통구 광교호수공원로 80,제한없음,통구 광교호수공원로 80(593 광교아이파크),37.2730876685805,127.061262679777
9302,휴맥스이브이,광교아이파크,9,AC완속,경기도,수원시,경기도 수원시 영통구 광교호수공원로 80,제한없음,통구 광교호수공원로 80(593 광교아이파크),37.2730876685805,127.061262679777
9417,휴맥스이브이,권선신현대,1,AC완속,경기도,수원시,경기도 수원시 권선구 권광로27번길 22,제한없음,선구 권광로27번길 22(1187-1 신현대아파트),37.25088404658,127.026697064147
9418,휴맥스이브이,권선신현대,2,AC완속,경기도,수원시,경기도 수원시 권선구 권광로27번길 22,제한없음,선구 권광로27번길 22(1187-1 신현대아파트),37.25088404658,127.026697064147
9419,휴맥스이브이,권선신현대,3,AC완속,경기도,수원시,경기도 수원시 권선구 권광로27번길 22,제한없음,선구 권광로27번길 22(1187-1 신현대아파트),37.25088404658,127.026697064147
9420,휴맥스이브이,권선신현대,4,AC완속,경기도,수원시,경기도 수원시 권선구 권광로27번길 22,제한없음,선구 권광로27번길 22(1187-1 신현대아파트),37.25088404658,127.026697064147
9421,휴맥스이브이,권선신현대,5,AC완속,경기도,수원시,경기도 수원시 권선구 권광로27번길 22,제한없음,선구 권광로27번길 22(1187-1 신현대아파트),37.25088404658,127.026697064147
9612,휴맥스이브이,노블리제빌딩_일산,1,AC완속,경기도,고양시,경기도 고양시 일산동구 무궁화로 37,제한없음,산동구 무궁화로 37(734-1 노블리제),37.6632813473705,126.768184436056
9613,휴맥스이브이,노블리제빌딩_일산,2,AC완속,경기도,고양시,경기도 고양시 일산동구 무궁화로 37,제한없음,산동구 무궁화로 37(734-1 노블리제),37.6632813473705,126.768184436056
9659,휴맥스이브이,동광아파트,1,AC완속,경기도,광주시,경기도 광주시 초월읍 경충대로1127번길 15,제한없음,월읍 경충대로1127번길 15(392 광주초월동광모닝스카이),37.3771760944937,127.293996691125
9660,휴맥스이브이,동광아파트,2,AC완속,경기도,광주시,경기도 광주시 초월읍 경충대로1127번길 15,제한없음,월읍 경충대로1127번길 15(392 광주초월동광모닝스카이),37.3771760944937,127.293996691125
9671,휴맥스이브이,동수원신도브래뉴아파트,1,AC완속,경기도,수원시,경기도 수원시 팔달구 중부대로183번길 27,제한없음,달구 중부대로183번길 27(606 동수원신도브래뉴),37.2784469053221,127.036835221096
9672,휴맥스이브이,동수원신도브래뉴아파트,2,AC완속,경기도,수원시,경기도 수원시 팔달구 중부대로183번길 27,제한없음,달구 중부대로183번길 27(606 동수원신도브래뉴),37.2784469053221,127.036835221096
9673,휴맥스이브이,동수원신도브래뉴아파트,3,AC완속,경기도,수원시,경기도 수원시 팔달구 중부대로183번길 27,제한없음,달구 중부대로183번길 27(606 동수원신도브래뉴),37.2784469053221,127.036835221096
9674,휴맥스이브이,동수원신도브래뉴아파트,4,AC완속,경기도,수원시,경기도 수원시 팔달구 중부대로183번길 27,제한없음,달구 중부대로183번길 27(606 동수원신도브래뉴),37.2784469053221,127.036835221096
9675,휴맥스이브이,동수원신도브래뉴아파트,5,AC완속,경기도,수원시,경기도 수원시 팔달구 중부대로183번길 27,제한없음,달구 중부대로183번길 27(606 동수원신도브래뉴),37.2784469053221,127.036835221096
9676,휴맥스이브이,동양고속성지아파트,1,AC완속,경기도,수원시,경기도 수원시 장안구 정자천로133번길 26주차장,제한없음,"안구 정자천로133번길 26주차장(성지, 동양고속아파트)",37.2951342232001,126.991114678494
9677,휴맥스이브이,동양고속성지아파트,2,AC완속,경기도,수원시,경기도 수원시 장안구 정자천로133번길 26주차장,제한없음,"안구 정자천로133번길 26주차장(성지, 동양고속아파트)",37.2951342232001,126.991114678494
9678,휴맥스이브이,동양고속성지아파트,3,AC완속,경기도,수원시,경기도 수원시 장안구 정자천로133번길 26주차장,제한없음,"안구 정자천로133번길 26주차장(성지, 동양고속아파트)",37.2951342232001,126.991114678494
9679,휴맥스이브이,동양고속성지아파트,4,AC완속,경기도,수원시,경기도 수원시 장안구 정자천로133번길 26주차장,제한없음,"안구 정자천로133번길 26주차장(성지, 동양고속아파트)",37.2951342232001,126.991114678494
9680,휴맥스이브이,동양고속성지아파트,5,AC완속,경기도,수원시,경기도 수원시 장안구 정자천로133번길 26주차장,제한없음,"안구 정자천로133번길 26주차장(성지, 동양고속아파트)",37.2951342232001,126.991114678494
9681,휴맥스이브이,동양고속성지아파트,6,AC완속,경기도,수원시,경기도 수원시 장안구 정자천로133번길 26주차장,제한없음,"안구 정자천로133번길 26주차장(성지, 동양고속아파트)",37.2951342232001,126.991114678494
9852,휴맥스이브이,매탄e편한세상,1,AC완속,경기도,수원시,경기도 수원시 영통구 매봉로 20,제한없음,통구 매봉로 20(매탄 e-편한세상),37.2693936820941,127.052622384357
9853,휴맥스이브이,매탄e편한세상,2,AC완속,경기도,수원시,경기도 수원시 영통구 매봉로 20,제한없음,통구 매봉로 20(매탄 e-편한세상),37.2693936820941,127.052622384357
9854,휴맥스이브이,매탄e편한세상,3,AC완속,경기도,수원시,경기도 수원시 영통구 매봉로 20,제한없음,통구 매봉로 20(매탄 e-편한세상),37.2693936820941,127.052622384357
9855,휴맥스이브이,매탄e편한세상,4,AC완속,경기도,수원시,경기도 수원시 영통구 매봉로 20,제한없음,통구 매봉로 20(매탄 e-편한세상),37.2693936820941,127.052622384357
9856,휴맥스이브이,매탄e편한세상,5,AC완속,경기도,수원시,경기도 수원시 영통구 매봉로 20,제한없음,통구 매봉로 20(매탄 e-편한세상),37.2693936820941,127.052622384357
9857,휴맥스이브이,매탄e편한세상,6,AC완속,경기도,수원시,경기도 수원시 영통구 매봉로 20,제한없음,통구 매봉로 20(매탄 e-편한세상),37.2693936820941,127.052622384357
9858,휴맥스이브이,매탄e편한세상,7,AC완속,경기도,수원시,경기도 수원시 영통구 매봉로 20,제한없음,통구 매봉로 20(매탄 e-편한세상),37.2693936820941,127.052622384357
9859,휴맥스이브이,매탄e편한세상,8,AC완속,경기도,수원시,경기도 수원시 영통구 매봉로 20,제한없음,통구 매봉로 20(매탄 e-편한세상),37.2693936820941,127.052622384357
9860,휴맥스이브이,매탄e편한세상,9,AC완속,경기도,수원시,경기도 수원시 영통구 매봉로 20,제한없음,통구 매봉로 20(매탄 e-편한세상),37.2693936820941,127.052622384357
9861,휴맥스이브이,매탄e편한세상,10,AC완속,경기도,수원시,경기도 수원시 영통구 매봉로 20,제한없음,통구 매봉로 20(매탄 e-편한세상),37.2693936820941,127.052622384357
9873,휴맥스이브이,목감한양수자인,1,AC완속,경기도,시흥시,경기도 시흥시 수인로2421번길 89,제한없음,인로2421번길 89(목감 한양수자인아파트),37.3888390626202,126.860261232264
9874,휴맥스이브이,목감한양수자인,2,AC완속,경기도,시흥시,경기도 시흥시 수인로2421번길 89,제한없음,인로2421번길 89(목감 한양수자인아파트),37.3888390626202,126.860261232264
9875,휴맥스이브이,목감한양수자인,3,AC완속,경기도,시흥시,경기도 시흥시 수인로2421번길 89,제한없음,인로2421번길 89(목감 한양수자인아파트),37.3888390626202,126.860261232264
9876,휴맥스이브이,목감한양수자인,4,AC완속,경기도,시흥시,경기도 시흥시 수인로2421번길 89,제한없음,인로2421번길 89(목감 한양수자인아파트),37.3888390626202,126.860261232264
9877,휴맥스이브이,목감한양수자인,5,AC완속,경기도,시흥시,경기도 시흥시 수인로2421번길 89,제한없음,인로2421번길 89(목감 한양수자인아파트),37.3888390626202,126.860261232264
9878,휴맥스이브이,목감한양수자인,6,AC완속,경기도,시흥시,경기도 시흥시 수인로2421번길 89,제한없음,인로2421번길 89(목감 한양수자인아파트),37.3888390626202,126.860261232264
9879,휴맥스이브이,목감한양수자인,7,AC완속,경기도,시흥시,경기도 시흥시 수인로2421번길 89,제한없음,인로2421번길 89(목감 한양수자인아파트),37.3888390626202,126.860261232264
9880,휴맥스이브이,목감한양수자인,8,AC완속,경기도,시흥시,경기도 시흥시 수인로2421번길 89,제한없음,인로2421번길 89(목감 한양수자인아파트),37.3888390626202,126.860261232264
9881,휴맥스이브이,목감한양수자인,9,AC완속,경기도,시흥시,경기도 시흥시 수인로2421번길 89,제한없음,인로2421번길 89(목감 한양수자인아파트),37.3888390626202,126.860261232264
9882,휴맥스이브이,목감한양수자인,10,AC완속,경기도,시흥시,경기도 시흥시 수인로2421번길 89,제한없음,인로2421번길 89(목감 한양수자인아파트),37.3888390626202,126.860261232264
9883,휴맥스이브이,목감한양수자인,11,AC완속,경기도,시흥시,경기도 시흥시 수인로2421번길 89,제한없음,인로2421번길 89(목감 한양수자인아파트),37.3888390626202,126.860261232264
9884,휴맥스이브이,목감한양수자인,12,AC완속,경기도,시흥시,경기도 시흥시 수인로2421번길 89,제한없음,인로2421번길 89(목감 한양수자인아파트),37.3888390626202,126.860261232264
9885,휴맥스이브이,목감한양수자인,13,AC완속,경기도,시흥시,경기도 시흥시 수인로2421번길 89,제한없음,인로2421번길 89(목감 한양수자인아파트),37.3888390626202,126.860261232264
9966,휴맥스이브이,삼라마이다스3차,1,AC완속,경기도,고양시,경기도 고양시 일산동구 무궁화로 39,제한없음,산동구 무궁화로 39(734 삼라마이다스),37.6634790747432,126.768486430779
9967,휴맥스이브이,삼라마이다스3차,2,AC완속,경기도,고양시,경기도 고양시 일산동구 무궁화로 39,제한없음,산동구 무궁화로 39(734 삼라마이다스),37.6634790747432,126.768486430779
9968,휴맥스이브이,삼라마이다스3차,3,AC완속,경기도,고양시,경기도 고양시 일산동구 무궁화로 39,제한없음,산동구 무궁화로 39(734 삼라마이다스),37.6634790747432,126.768486430779
9979,휴맥스이브이,서광아파트,1,AC완속,경기도,고양시,경기도 고양시 일산서구 산현로17번길 12,제한없음,산서구 산현로17번길 12(1579 탄현마을12단지아파트),37.6898510075294,126.764286730576
9980,휴맥스이브이,서광아파트,2,AC완속,경기도,고양시,경기도 고양시 일산서구 산현로17번길 12,제한없음,산서구 산현로17번길 12(1579 탄현마을12단지아파트),37.6898510075294,126.764286730576
9981,휴맥스이브이,서광아파트,3,AC완속,경기도,고양시,경기도 고양시 일산서구 산현로17번길 12,제한없음,산서구 산현로17번길 12(1579 탄현마을12단지아파트),37.6898510075294,126.764286730576
10101,휴맥스이브이,송정우림필유아파트,1,AC완속,경기도,광주시,경기도 광주시 경안천로 91,제한없음,안천로 91(송정 우림필유),37.4160491889492,127.269659566415
10102,휴맥스이브이,송정우림필유아파트,2,AC완속,경기도,광주시,경기도 광주시 경안천로 91,제한없음,안천로 91(송정 우림필유),37.4160491889492,127.269659566415
10103,휴맥스이브이,송정우림필유아파트,3,AC완속,경기도,광주시,경기도 광주시 경안천로 91,제한없음,안천로 91(송정 우림필유),37.4160491889492,127.269659566415
10104,휴맥스이브이,송정우림필유아파트,4,AC완속,경기도,광주시,경기도 광주시 경안천로 91,제한없음,안천로 91(송정 우림필유),37.4160491889492,127.269659566415
10105,휴맥스이브이,송정우림필유아파트,5,AC완속,경기도,광주시,경기도 광주시 경안천로 91,제한없음,안천로 91(송정 우림필유),37.4160491889492,127.269659566415
10106,휴맥스이브이,송정우림필유아파트,6,AC완속,경기도,광주시,경기도 광주시 경안천로 91,제한없음,안천로 91(송정 우림필유),37.4160491889492,127.269659566415
10107,휴맥스이브이,송정우림필유아파트,7,AC완속,경기도,광주시,경기도 광주시 경안천로 91,제한없음,안천로 91(송정 우림필유),37.4160491889492,127.269659566415
10108,휴맥스이브이,송정우림필유아파트,8,AC완속,경기도,광주시,경기도 광주시 경안천로 91,제한없음,안천로 91(송정 우림필유),37.4160491889492,127.269659566415
10109,휴맥스이브이,송정우림필유아파트,9,AC완속,경기도,광주시,경기도 광주시 경안천로 91,제한없음,안천로 91(송정 우림필유),37.4160491889492,127.269659566415
10110,휴맥스이브이,송정우림필유아파트,10,AC완속,경기도,광주시,경기도 광주시 경안천로 91,제한없음,안천로 91(송정 우림필유),37.4160491889492,127.269659566415
10140,휴맥스이브이,수원시청역SK뷰,1,AC완속,경기도,수원시,경기도 수원시 권선구 권선로694번길 26,제한없음,선구 권선로694번길 26,37.2579274787752,127.026002785805
10141,휴맥스이브이,수원시청역SK뷰,2,AC완속,경기도,수원시,경기도 수원시 권선구 권선로694번길 26,제한없음,선구 권선로694번길 26,37.2579274787752,127.026002785805
10142,휴맥스이브이,수원시청역SK뷰,3,AC완속,경기도,수원시,경기도 수원시 권선구 권선로694번길 26,제한없음,선구 권선로694번길 26,37.2579274787752,127.026002785805
10143,휴맥스이브이,수원시청역SK뷰,4,AC완속,경기도,수원시,경기도 수원시 권선구 권선로694번길 26,제한없음,선구 권선로694번길 26,37.2579274787752,127.026002785805
10144,휴맥스이브이,수원시청역SK뷰,5,AC완속,경기도,수원시,경기도 수원시 권선구 권선로694번길 26,제한없음,선구 권선로694번길 26,37.2579274787752,127.026002785805
10145,휴맥스이브이,수원시청역SK뷰,6,AC완속,경기도,수원시,경기도 수원시 권선구 권선로694번길 26,제한없음,선구 권선로694번길 26,37.2579274787752,127.026002785805
10146,휴맥스이브이,수원시청역SK뷰,7,AC완속,경기도,수원시,경기도 수원시 권선구 권선로694번길 26,제한없음,선구 권선로694번길 26,37.2579274787752,127.026002785805
10147,휴맥스이브이,수원시청역SK뷰,8,AC완속,경기도,수원시,경기도 수원시 권선구 권선로694번길 26,제한없음,선구 권선로694번길 26,37.2579274787752,127.026002785805
10148,휴맥스이브이,수원시청역SK뷰,9,AC완속,경기도,수원시,경기도 수원시 권선구 권선로694번길 26,제한없음,선구 권선로694번길 26,37.2579274787752,127.026002785805
10149,휴맥스이브이,수원시청역SK뷰,10,AC완속,경기도,수원시,경기도 수원시 권선구 권선로694번길 26,제한없음,선구 권선로694번길 26,37.2579274787752,127.026002785805
10150,휴맥스이브이,수원시청역SK뷰,11,AC완속,경기도,수원시,경기도 수원시 권선구 권선로694번길 26,제한없음,선구 권선로694번길 26,37.2579274787752,127.026002785805
10151,휴맥스이브이,수원시청역SK뷰,12,AC완속,경기도,수원시,경기도 수원시 권선구 권선로694번길 26,제한없음,선구 권선로694번길 26,37.2579274787752,127.026002785805
10152,휴맥스이브이,수원시청역SK뷰,13,AC완속,경기도,수원시,경기도 수원시 권선구 권선로694번길 26,제한없음,선구 권선로694번길 26,37.2579274787752,127.026002785805
10153,휴맥스이브이,수원시청역SK뷰,14,AC완속,경기도,수원시,경기도 수원시 권선구 권선로694번길 26,제한없음,선구 권선로694번길 26,37.2579274787752,127.026002785805
10154,휴맥스이브이,수원시청역SK뷰,15,AC완속,경기도,수원시,경기도 수원시 권선구 권선로694번길 26,제한없음,선구 권선로694번길 26,37.2579274787752,127.026002785805
10155,휴맥스이브이,수원시청역SK뷰,16,AC완속,경기도,수원시,경기도 수원시 권선구 권선로694번길 26,제한없음,선구 권선로694번길 26,37.2579274787752,127.026002785805
10156,휴맥스이브이,수원시청역SK뷰,17,AC완속,경기도,수원시,경기도 수원시 권선구 권선로694번길 26,제한없음,선구 권선로694번길 26,37.2579274787752,127.026002785805
10157,휴맥스이브이,수원시청역SK뷰,18,AC완속,경기도,수원시,경기도 수원시 권선구 권선로694번길 26,제한없음,선구 권선로694번길 26,37.2579274787752,127.026002785805
10158,휴맥스이브이,수원시청역SK뷰,19,AC완속,경기도,수원시,경기도 수원시 권선구 권선로694번길 26,제한없음,선구 권선로694번길 26,37.2579274787752,127.026002785805
10159,휴맥스이브이,수원시청역SK뷰,20,AC완속,경기도,수원시,경기도 수원시 권선구 권선로694번길 26,제한없음,선구 권선로694번길 26,37.2579274787752,127.026002785805
10160,휴맥스이브이,수원시청역SK뷰,21,AC완속,경기도,수원시,경기도 수원시 권선구 권선로694번길 26,제한없음,선구 권선로694번길 26,37.2579274787752,127.026002785805
10161,휴맥스이브이,수원시청역SK뷰,22,AC완속,경기도,수원시,경기도 수원시 권선구 권선로694번길 26,제한없음,선구 권선로694번길 26,37.2579274787752,127.026002785805
10162,휴맥스이브이,수원시청역SK뷰,23,AC완속,경기도,수원시,경기도 수원시 권선구 권선로694번길 26,제한없음,선구 권선로694번길 26,37.2579274787752,127.026002785805
10163,휴맥스이브이,수원시청역SK뷰,24,AC완속,경기도,수원시,경기도 수원시 권선구 권선로694번길 26,제한없음,선구 권선로694번길 26,37.2579274787752,127.026002785805
10164,휴맥스이브이,수원시청역SK뷰,25,AC완속,경기도,수원시,경기도 수원시 권선구 권선로694번길 26,제한없음,선구 권선로694번길 26,37.2579274787752,127.026002785805
10165,휴맥스이브이,수원시청역SK뷰,26,AC완속,경기도,수원시,경기도 수원시 권선구 권선로694번길 26,제한없음,선구 권선로694번길 26,37.2579274787752,127.026002785805
10166,휴맥스이브이,수원시청역SK뷰,27,AC완속,경기도,수원시,경기도 수원시 권선구 권선로694번길 26,제한없음,선구 권선로694번길 26,37.2579274787752,127.026002785805
10167,휴맥스이브이,수원시청역SK뷰,28,AC완속,경기도,수원시,경기도 수원시 권선구 권선로694번길 26,제한없음,선구 권선로694번길 26,37.2579274787752,127.026002785805
10168,휴맥스이브이,수원시청역SK뷰,29,AC완속,경기도,수원시,경기도 수원시 권선구 권선로694번길 26,제한없음,선구 권선로694번길 26,37.2579274787752,127.026002785805
10169,휴맥스이브이,숲속마을 6단지 두산위브아파트,1,AC완속,경기도,고양시,경기도 고양시 일산동구 숲속마을로 68,제한없음,산동구 숲속마을로 68(1268 숲속마을6단지아파트),37.6683817215721,126.795630451864
10170,휴맥스이브이,숲속마을 6단지 두산위브아파트,2,AC완속,경기도,고양시,경기도 고양시 일산동구 숲속마을로 68,제한없음,산동구 숲속마을로 68(1268 숲속마을6단지아파트),37.6683817215721,126.795630451864
10171,휴맥스이브이,숲속마을 6단지 두산위브아파트,3,AC완속,경기도,고양시,경기도 고양시 일산동구 숲속마을로 68,제한없음,산동구 숲속마을로 68(1268 숲속마을6단지아파트),37.6683817215721,126.795630451864
10172,휴맥스이브이,숲속마을 6단지 두산위브아파트,4,AC완속,경기도,고양시,경기도 고양시 일산동구 숲속마을로 68,제한없음,산동구 숲속마을로 68(1268 숲속마을6단지아파트),37.6683817215721,126.795630451864
10173,휴맥스이브이,숲속마을 6단지 두산위브아파트,5,AC완속,경기도,고양시,경기도 고양시 일산동구 숲속마을로 68,제한없음,산동구 숲속마을로 68(1268 숲속마을6단지아파트),37.6683817215721,126.795630451864
10174,휴맥스이브이,숲속마을 6단지 두산위브아파트,6,AC완속,경기도,고양시,경기도 고양시 일산동구 숲속마을로 68,제한없음,산동구 숲속마을로 68(1268 숲속마을6단지아파트),37.6683817215721,126.795630451864
10175,휴맥스이브이,숲속마을 6단지 두산위브아파트,7,AC완속,경기도,고양시,경기도 고양시 일산동구 숲속마을로 68,제한없음,산동구 숲속마을로 68(1268 숲속마을6단지아파트),37.6683817215721,126.795630451864
10176,휴맥스이브이,숲속마을 6단지 두산위브아파트,8,AC완속,경기도,고양시,경기도 고양시 일산동구 숲속마을로 68,제한없음,산동구 숲속마을로 68(1268 숲속마을6단지아파트),37.6683817215721,126.795630451864
10177,휴맥스이브이,숲속마을 6단지 두산위브아파트,9,AC완속,경기도,고양시,경기도 고양시 일산동구 숲속마을로 68,제한없음,산동구 숲속마을로 68(1268 숲속마을6단지아파트),37.6683817215721,126.795630451864
10178,휴맥스이브이,숲속마을 6단지 두산위브아파트,10,AC완속,경기도,고양시,경기도 고양시 일산동구 숲속마을로 68,제한없음,산동구 숲속마을로 68(1268 숲속마을6단지아파트),37.6683817215721,126.795630451864
10179,휴맥스이브이,숲속마을 6단지 두산위브아파트,11,AC완속,경기도,고양시,경기도 고양시 일산동구 숲속마을로 68,제한없음,산동구 숲속마을로 68(1268 숲속마을6단지아파트),37.6683817215721,126.795630451864
