운영기관,충전소,충전기ID,충전기타입,지역,시군구,주소,이용가능시간,이용자 제한,급속충전량,비고,주소2
대영채비,디티비안더블유오피스텔,3,AC완속,대전광역시,유성구 ,대전광역시 유성구 테크노3로 66디티비안더블유오피스텔(디티비안더블유 오피스텔),09:00~18:00,제한없음,,, 테크노3로 66디티비안더블유오피스텔(디티비안더블유 오피스텔)
대영채비,디티비안오피스텔관리단,1,AC완속,대전광역시,유성구 ,대전광역시 유성구 테크노1로 12-22디티비안오피스텔관리단(관평동 1342),09:00~18:00,제한없음,,, 테크노1로 12-22디티비안오피스텔관리단(관평동 1342)
대영채비,디티비안오피스텔관리단,2,AC완속,대전광역시,유성구 ,대전광역시 유성구 테크노1로 12-22디티비안오피스텔관리단(관평동 1342),09:00~18:00,제한없음,,, 테크노1로 12-22디티비안오피스텔관리단(관평동 1342)
대영채비,리츠모텔,1,AC완속,대전광역시,중구 ,대전광역시 중구 대종로386번길 37,24시간 이용가능,제한없음,,,대종로386번길 37
대영채비,리츠모텔,2,AC완속,대전광역시,중구 ,대전광역시 중구 대종로386번길 37,24시간 이용가능,제한없음,,,대종로386번길 37
대영채비,미건테크노월드,1,AC완속,대전광역시,유성구 ,대전광역시 유성구 테크노2로 199미건테크노월드(533 미건테크노월드),24시간 이용가능,제한없음,,, 테크노2로 199미건테크노월드(533 미건테크노월드)
대영채비,미건테크노월드,2,AC완속,대전광역시,유성구 ,대전광역시 유성구 테크노2로 199미건테크노월드(533 미건테크노월드),24시간 이용가능,제한없음,,, 테크노2로 199미건테크노월드(533 미건테크노월드)
대영채비,미건테크노월드,5,AC완속,대전광역시,유성구 ,대전광역시 유성구 테크노2로 199미건테크노월드(533 미건테크노월드),24시간 이용가능,제한없음,,, 테크노2로 199미건테크노월드(533 미건테크노월드)
대영채비,미건테크노월드,6,AC완속,대전광역시,유성구 ,대전광역시 유성구 테크노2로 199미건테크노월드(533 미건테크노월드),24시간 이용가능,제한없음,,, 테크노2로 199미건테크노월드(533 미건테크노월드)
대영채비,미건테크노월드(2차),1,AC완속,대전광역시,유성구 ,대전광역시 유성구 테크노2로 187,09:00~16:30,제한없음,,, 테크노2로 187
대영채비,미건테크노월드(2차),2,AC완속,대전광역시,유성구 ,대전광역시 유성구 테크노2로 187,09:00~16:30,제한없음,,, 테크노2로 187
대영채비,미건테크노월드(2차),3,AC완속,대전광역시,유성구 ,대전광역시 유성구 테크노2로 187,09:00~16:30,제한없음,,, 테크노2로 187
대영채비,미건테크노월드1입주자대표회의2,1,AC완속,대전광역시,유성구 ,대전광역시 유성구 테크노2로 199미건테크노월드(533 미건테크노월드),09:00~18:30,제한없음,,, 테크노2로 199미건테크노월드(533 미건테크노월드)
대영채비,미건테크노월드1입주자대표회의2,2,AC완속,대전광역시,유성구 ,대전광역시 유성구 테크노2로 199미건테크노월드(533 미건테크노월드),09:00~18:30,제한없음,,, 테크노2로 199미건테크노월드(533 미건테크노월드)
대영채비,미건테크노월드1입주자대표회의2,3,AC완속,대전광역시,유성구 ,대전광역시 유성구 테크노2로 199미건테크노월드(533 미건테크노월드),09:00~18:30,제한없음,,, 테크노2로 199미건테크노월드(533 미건테크노월드)
대영채비,미건테크노월드1입주자대표회의2,4,AC완속,대전광역시,유성구 ,대전광역시 유성구 테크노2로 199미건테크노월드(533 미건테크노월드),09:00~18:30,제한없음,,, 테크노2로 199미건테크노월드(533 미건테크노월드)
대영채비,스마트리치 오피스텔,1,AC완속,대전광역시,유성구 ,대전광역시 유성구 엑스포로123번길 34,24시간 이용가능,제한없음,,, 엑스포로123번길 34
대영채비,스마트리치 오피스텔,2,AC완속,대전광역시,유성구 ,대전광역시 유성구 엑스포로123번길 34,24시간 이용가능,제한없음,,, 엑스포로123번길 34
대영채비,스마트리치 오피스텔,3,AC완속,대전광역시,유성구 ,대전광역시 유성구 엑스포로123번길 34,24시간 이용가능,제한없음,,, 엑스포로123번길 34
대영채비,신용협동조합 중앙회,1,AC완속,대전광역시,서구 ,대전광역시 서구 한밭대로 745신용협동조합 중앙회(949 신용협동조합중앙회),09:00~18:00,제한없음,,,한밭대로 745신용협동조합 중앙회(949 신용협동조합중앙회)
대영채비,신용협동조합 중앙회,2,AC완속,대전광역시,서구 ,대전광역시 서구 한밭대로 745신용협동조합 중앙회(949 신용협동조합중앙회),09:00~18:00,제한없음,,,한밭대로 745신용협동조합 중앙회(949 신용협동조합중앙회)
대영채비,아우디 대전서비스센터,1,DC콤보,대전광역시,대덕구 ,대전광역시 대덕구 신탄진로 341아우디 대전서비스센터,09:00~18:00,제한없음,,, 신탄진로 341아우디 대전서비스센터
대영채비,아우디 대전서비스센터,2,DC콤보,대전광역시,대덕구 ,대전광역시 대덕구 신탄진로 341아우디 대전서비스센터,09:00~18:00,제한없음,,, 신탄진로 341아우디 대전서비스센터
대영채비,아우디_대전전시장,1,DC콤보,대전광역시,대덕구 ,대전광역시 대덕구 한밭대로 1108아우디 대전전시장,09:00~18:00,제한없음,,, 한밭대로 1108아우디 대전전시장
대영채비,외국인교수 아파트 지하주차장,1,AC완속,대전광역시,유성구 ,대전광역시 유성구 대학로 291한국과학기술원(23 한국과학기술원),24시간 이용가능,제한없음,,, 대학로 291한국과학기술원(23 한국과학기술원)
대영채비,외국인교수 아파트 지하주차장,2,AC완속,대전광역시,유성구 ,대전광역시 유성구 대학로 291한국과학기술원(23 한국과학기술원),24시간 이용가능,제한없음,,, 대학로 291한국과학기술원(23 한국과학기술원)
대영채비,외국인교수 아파트 지하주차장,3,AC완속,대전광역시,유성구 ,대전광역시 유성구 대학로 291한국과학기술원(23 한국과학기술원),24시간 이용가능,제한없음,,, 대학로 291한국과학기술원(23 한국과학기술원)
대영채비,주은오피스텔관리단,1,AC완속,대전광역시,서구 ,대전광역시 서구 둔산중로 138,09:00~18:00,제한없음,,,둔산중로 138
대영채비,주은오피스텔관리단,2,AC완속,대전광역시,서구 ,대전광역시 서구 둔산중로 138,09:00~18:00,제한없음,,,둔산중로 138
대영채비,주은오피스텔관리단,3,AC완속,대전광역시,서구 ,대전광역시 서구 둔산중로 138,09:00~18:00,제한없음,,,둔산중로 138
대영채비,주은오피스텔관리단,4,AC완속,대전광역시,서구 ,대전광역시 서구 둔산중로 138,09:00~18:00,제한없음,,,둔산중로 138
대영채비,한국발전인재개발원,1,DC차데모+AC3상+DC콤보,대전광역시,서구 ,대전광역시 서구 구봉산북로94번길 77한국발전인재개발원 실외주차장(757 한국발전인재개발원(교육연구시설)),24시간 이용가능(시설상황에 따라 이용제한가능),제한없음,,,구봉산북로94번길 77한국발전인재개발원 실외주차장(757 한국발전인재개발원(교육연구시설))
대영채비,한국발전인재개발원,2,DC차데모+AC3상+DC콤보,대전광역시,서구 ,대전광역시 서구 구봉산북로94번길 77한국발전인재개발원 실외주차장(757 한국발전인재개발원(교육연구시설)),24시간 이용가능(시설상황에 따라 이용제한가능),제한없음,,,구봉산북로94번길 77한국발전인재개발원 실외주차장(757 한국발전인재개발원(교육연구시설))
대영채비,한국수자원공사,1,DC차데모+AC3상+DC콤보,대전광역시,대덕구 ,대전광역시 대덕구 신탄진로 200한국수자원공사(산6-2 한국수자원공사),09:00~18:00,제한없음,,, 신탄진로 200한국수자원공사(산6-2 한국수자원공사)
대영채비,한국수자원공사,2,DC차데모+AC3상+DC콤보,대전광역시,대덕구 ,대전광역시 대덕구 신탄진로 200한국수자원공사(산6-2 한국수자원공사),09:00~18:00,제한없음,,, 신탄진로 200한국수자원공사(산6-2 한국수자원공사)
대영채비,한국원자력통제기술원 (국제핵안보교육훈련센터),1,AC완속,대전광역시,유성구 ,대전광역시 유성구 유성대로 1418한국원자력통제기술원(국제핵안보교육훈련센터),09:00~18:00,제한없음,,, 유성대로 1418한국원자력통제기술원(국제핵안보교육훈련센터)
대영채비,한국원자력통제기술원 (국제핵안보교육훈련센터),2,AC완속,대전광역시,유성구 ,대전광역시 유성구 유성대로 1418한국원자력통제기술원(국제핵안보교육훈련센터),09:00~18:00,제한없음,,, 유성대로 1418한국원자력통제기술원(국제핵안보교육훈련센터)
대영채비,한국전기안전공사 대전충남지역본부,1,AC완속,대전광역시,동구 ,대전광역시 동구 인창로 54한국전기안전공사 대전충남지역본부(인동 28-2),10:00~18:00,제한없음,,,인창로 54한국전기안전공사 대전충남지역본부(인동 28-2)
대영채비,한국전기안전공사 대전충남지역본부,2,AC완속,대전광역시,동구 ,대전광역시 동구 인창로 54한국전기안전공사 대전충남지역본부(인동 28-2),10:00~18:00,제한없음,,,인창로 54한국전기안전공사 대전충남지역본부(인동 28-2)
대영채비,한국전기안전공사 대전충남지역본부,3,AC완속,대전광역시,동구 ,대전광역시 동구 인창로 54한국전기안전공사 대전충남지역본부(인동 28-2),10:00~18:00,제한없음,,,인창로 54한국전기안전공사 대전충남지역본부(인동 28-2)
대영채비,한국항공우주연구원 관용차량 주차장,1,AC완속,대전광역시,유성구 ,대전광역시 유성구 과학로 169-84한국항공우주연구원 관용차량 주차장(어은동 45),24시간 이용가능,제한없음,,, 과학로 169-84한국항공우주연구원 관용차량 주차장(어은동 45)
대영채비,한국항공우주연구원 관용차량 주차장,2,AC완속,대전광역시,유성구 ,대전광역시 유성구 과학로 169-84한국항공우주연구원 관용차량 주차장(어은동 45),24시간 이용가능,제한없음,,, 과학로 169-84한국항공우주연구원 관용차량 주차장(어은동 45)
대영채비,한국항공우주연구원 연구1동 주차장,1,AC완속,대전광역시,유성구 ,대전광역시 유성구 과학로 169-84한국항공우주연구원 연구1동 주차장(어은동 45 한국항공우주연구원 연구1동 주차장),24시간 이용가능,제한없음,,, 과학로 169-84한국항공우주연구원 연구1동 주차장(어은동 45 한국항공우주연구원 연구1동 주차장)
대영채비,한국항공우주연구원 연구1동 주차장,2,AC완속,대전광역시,유성구 ,대전광역시 유성구 과학로 169-84한국항공우주연구원 연구1동 주차장(어은동 45 한국항공우주연구원 연구1동 주차장),24시간 이용가능,제한없음,,, 과학로 169-84한국항공우주연구원 연구1동 주차장(어은동 45 한국항공우주연구원 연구1동 주차장)
대영채비,한국항공우주연구원 연구1동 주차장,3,AC완속,대전광역시,유성구 ,대전광역시 유성구 과학로 169-84한국항공우주연구원 연구1동 주차장(어은동 45 한국항공우주연구원 연구1동 주차장),24시간 이용가능,제한없음,,, 과학로 169-84한국항공우주연구원 연구1동 주차장(어은동 45 한국항공우주연구원 연구1동 주차장)
대영채비,한국항공우주연구원 연구1동 주차장,4,AC완속,대전광역시,유성구 ,대전광역시 유성구 과학로 169-84한국항공우주연구원 연구1동 주차장(어은동 45 한국항공우주연구원 연구1동 주차장),24시간 이용가능,제한없음,,, 과학로 169-84한국항공우주연구원 연구1동 주차장(어은동 45 한국항공우주연구원 연구1동 주차장)
대영채비,한국항공우주연구원 연구1동 주차장,5,AC완속,대전광역시,유성구 ,대전광역시 유성구 과학로 169-84한국항공우주연구원 연구1동 주차장(어은동 45 한국항공우주연구원 연구1동 주차장),24시간 이용가능,제한없음,,, 과학로 169-84한국항공우주연구원 연구1동 주차장(어은동 45 한국항공우주연구원 연구1동 주차장)
대영채비,한국항공우주연구원 연구1동 주차장,6,AC완속,대전광역시,유성구 ,대전광역시 유성구 과학로 169-84한국항공우주연구원 연구1동 주차장(어은동 45 한국항공우주연구원 연구1동 주차장),24시간 이용가능,제한없음,,, 과학로 169-84한국항공우주연구원 연구1동 주차장(어은동 45 한국항공우주연구원 연구1동 주차장)
