운영기관,충전소,충전기ID,충전기타입,지역,시군구,주소,이용자 제한
한국전력,무지개마을KCC 아파트,2,AC완속,경기도,군포시,경기도 군포시 당동 당동로 25 ,시설 상황에 따라 이용이 제한될 수 있음
한국전력,미리내마을 4-2단지,1,AC완속,경기도,남양주시,경기도 남양주시 별내동 1048,입주자외 출입제한 (긴급상황 이용가능)
한국전력,미리내마을 4-2단지,2,AC완속,경기도,남양주시,경기도 남양주시 별내동 1048,입주자외 출입제한 (긴급상황 이용가능)
한국전력,미리내마을 4-2단지,3,AC완속,경기도,남양주시,경기도 남양주시 별내동 1048,입주자외 출입제한 (긴급상황 이용가능)
한국전력,미리내마을 4-2단지,4,AC완속,경기도,남양주시,경기도 남양주시 별내동 1048,입주자외 출입제한 (긴급상황 이용가능)
한국전력,미리내마을4-4,1,AC완속,경기도,남양주시,경기도 남양주시 별내동 1037,입주자외 출입제한 (긴급상황 이용가능)
한국전력,미리내마을4-4,2,AC완속,경기도,남양주시,경기도 남양주시 별내동 1037,입주자외 출입제한 (긴급상황 이용가능)
한국전력,미사강변 더샵 리버포레,1,DC차데모+AC3상+DC콤보,경기도,하남시,경기도 하남시 선동 미사강변북로 65,입주자외 출입제한 (긴급상황 이용가능)
한국전력,미사강변 더샵 리버포레,2,AC완속,경기도,하남시,경기도 하남시 선동 미사강변북로 65,입주자외 출입제한 (긴급상황 이용가능)
한국전력,미사강변 더샵 리버포레,3,AC완속,경기도,하남시,경기도 하남시 선동 미사강변북로 65,입주자외 출입제한 (긴급상황 이용가능)
한국전력,미사강변 더샵 리버포레,4,AC완속,경기도,하남시,경기도 하남시 선동 미사강변북로 65,입주자외 출입제한 (긴급상황 이용가능)
한국전력,미사강변13단지,1,DC차데모+AC3상+DC콤보,경기도,하남시,경기도 하남시 망월동 아리수로 565,입주자외 출입제한 (긴급상황 이용가능)
한국전력,미사강변13단지,2,DC차데모+AC3상+DC콤보,경기도,하남시,경기도 하남시 망월동 아리수로 565,입주자외 출입제한 (긴급상황 이용가능)
한국전력,미사강변13단지,3,AC완속,경기도,하남시,경기도 하남시 망월동 아리수로 565,입주자외 출입제한 (긴급상황 이용가능)
한국전력,미사강변13단지,4,AC완속,경기도,하남시,경기도 하남시 망월동 아리수로 565,입주자외 출입제한 (긴급상황 이용가능)
한국전력,미사강변13단지,5,AC완속,경기도,하남시,경기도 하남시 망월동 아리수로 565,입주자외 출입제한 (긴급상황 이용가능)
한국전력,미사강변13단지,6,AC완속,경기도,하남시,경기도 하남시 망월동 아리수로 565,입주자외 출입제한 (긴급상황 이용가능)
한국전력,미사강변더샵센트럴포레아파트,1,AC완속,경기도,하남시,경기도 하남시 풍산동 미사강변대로 55,입주자외 출입제한 (긴급상황 이용가능)
한국전력,미사강변더샵센트럴포레아파트,2,AC완속,경기도,하남시,경기도 하남시 풍산동 미사강변대로 55,입주자외 출입제한 (긴급상황 이용가능)
한국전력,미사강변더샵센트럴포레아파트,3,AC완속,경기도,하남시,경기도 하남시 풍산동 미사강변대로 55,입주자외 출입제한 (긴급상황 이용가능)
한국전력,미사강변더샵센트럴포레아파트,4,AC완속,경기도,하남시,경기도 하남시 풍산동 미사강변대로 55,입주자외 출입제한 (긴급상황 이용가능)
한국전력,미사강변도시16단지,1,AC완속,경기도,하남시,경기도 하남시 망월동 938,입주자외 출입제한 (긴급상황 이용가능)
한국전력,미사강변도시16단지,2,AC완속,경기도,하남시,경기도 하남시 망월동 938,입주자외 출입제한 (긴급상황 이용가능)
한국전력,미사강변도시18단지,1,DC차데모+AC3상+DC콤보,경기도,하남시,경기도 하남시 망월동 미사강변서로 127,입주자외 출입제한 (긴급상황 이용가능)
한국전력,미사강변도시18단지,2,AC완속,경기도,하남시,경기도 하남시 망월동 미사강변서로 127,입주자외 출입제한 (긴급상황 이용가능)
한국전력,미사강변도시18단지,3,AC완속,경기도,하남시,경기도 하남시 망월동 미사강변서로 127,입주자외 출입제한 (긴급상황 이용가능)
한국전력,미사강변도시18단지,4,AC완속,경기도,하남시,경기도 하남시 망월동 미사강변서로 127,입주자외 출입제한 (긴급상황 이용가능)
한국전력,미사강변도시26,1,AC완속,경기도,하남시,경기도 하남시 풍산동 미사강변중앙로 100,입주자외 출입제한 (긴급상황 이용가능)
한국전력,미사강변도시26,2,AC완속,경기도,하남시,경기도 하남시 풍산동 미사강변중앙로 100,입주자외 출입제한 (긴급상황 이용가능)
한국전력,미사강변도시28단지,1,DC차데모+AC3상+DC콤보,경기도,하남시,경기도 하남시 미사강변동로 50,입주자외 출입제한 (긴급상황 이용가능)
한국전력,미사강변도시28단지,2,DC차데모+AC3상+DC콤보,경기도,하남시,경기도 하남시 미사강변동로 50,입주자외 출입제한 (긴급상황 이용가능)
한국전력,미사강변도시베라체,1,DC차데모+AC3상+DC콤보,경기도,하남시,경기도 하남시 선동 풍산로 270-3,시설 상황에 따라 이용이 제한될 수 있음
한국전력,미사강변도시베라체,2,AC완속,경기도,하남시,경기도 하남시 선동 풍산로 270-3,시설 상황에 따라 이용이 제한될 수 있음
한국전력,미사강변도시베라체,3,AC완속,경기도,하남시,경기도 하남시 선동 풍산로 270-3,시설 상황에 따라 이용이 제한될 수 있음
한국전력,미사강변리슈빌아파트,1,DC차데모+AC3상+DC콤보,경기도,하남시,경기도 하남시 선동 미사강변북로 25,입주자외 출입제한 (긴급상황 이용가능)
한국전력,미사강변브라운스톤아파트,1,AC완속,경기도,하남시,경기도 하남시 풍산동 559,입주자외 출입제한 (긴급상황 이용가능)
한국전력,미사강변브라운스톤아파트,2,AC완속,경기도,하남시,경기도 하남시 풍산동 559,입주자외 출입제한 (긴급상황 이용가능)
한국전력,미사강변브라운스톤아파트,3,AC완속,경기도,하남시,경기도 하남시 풍산동 559,입주자외 출입제한 (긴급상황 이용가능)
한국전력,미사강변브라운스톤아파트,4,AC완속,경기도,하남시,경기도 하남시 풍산동 559,입주자외 출입제한 (긴급상황 이용가능)
한국전력,미사강변센트럴자이,1,DC차데모+AC3상+DC콤보,경기도,하남시,경기도 하남시 풍산동 미사강변대로 95,입주자외 출입제한 (긴급상황 이용가능)
한국전력,미사강변센트럴자이,2,AC완속,경기도,하남시,경기도 하남시 풍산동 미사강변대로 95,입주자외 출입제한 (긴급상황 이용가능)
한국전력,미사강변센트럴자이,3,AC완속,경기도,하남시,경기도 하남시 풍산동 미사강변대로 95,입주자외 출입제한 (긴급상황 이용가능)
한국전력,미사강변센트럴자이,4,AC완속,경기도,하남시,경기도 하남시 풍산동 미사강변대로 95,입주자외 출입제한 (긴급상황 이용가능)
한국전력,미사강변센트럴자이,5,AC완속,경기도,하남시,경기도 하남시 풍산동 미사강변대로 95,입주자외 출입제한 (긴급상황 이용가능)
한국전력,미사강변센트리버,1,DC차데모+AC3상+DC콤보,경기도,하남시,경기도 하남시 선동 미사강변대로 270 ,시설 상황에 따라 이용이 제한될 수 있음
한국전력,미사강변센트리버,2,AC완속,경기도,하남시,경기도 하남시 선동 미사강변대로 270 ,시설 상황에 따라 이용이 제한될 수 있음
한국전력,미사강변센트리버,3,AC완속,경기도,하남시,경기도 하남시 선동 미사강변대로 270 ,시설 상황에 따라 이용이 제한될 수 있음
한국전력,미사강변센트리버,4,AC완속,경기도,하남시,경기도 하남시 선동 미사강변대로 270 ,시설 상황에 따라 이용이 제한될 수 있음
한국전력,미사강변센트리버,5,AC완속,경기도,하남시,경기도 하남시 선동 미사강변대로 270 ,시설 상황에 따라 이용이 제한될 수 있음
한국전력,미사강변한신휴플러스,1,DC차데모+AC3상+DC콤보,경기도,하남시,경기도 하남시 미사강변한강로 170,시설 상황에 따라 이용이 제한될 수 있음
한국전력,미사강변한신휴플러스,2,AC완속,경기도,하남시,경기도 하남시 미사강변한강로 170,시설 상황에 따라 이용이 제한될 수 있음
한국전력,미사강변한신휴플러스,3,AC완속,경기도,하남시,경기도 하남시 미사강변한강로 170,시설 상황에 따라 이용이 제한될 수 있음
한국전력,반달마을푸르지오,1,DC차데모+AC3상+DC콤보,경기도,화성시,경기도 화성시 반월동 영통로26번길 24,시설 상황에 따라 이용이 제한될 수 있음
한국전력,반달마을푸르지오,2,AC완속,경기도,화성시,경기도 화성시 반월동 영통로26번길 24,시설 상황에 따라 이용이 제한될 수 있음
한국전력,반도유보라2차,2,AC완속,경기도,화성시,경기도 화성시 영천동 동탄순환대로26길 55 ,시설 상황에 따라 이용이 제한될 수 있음
한국전력,반도유보라2차,3,AC완속,경기도,화성시,경기도 화성시 영천동 동탄순환대로26길 55 ,시설 상황에 따라 이용이 제한될 수 있음
한국전력,반도유보라2차,4,AC완속,경기도,화성시,경기도 화성시 영천동 동탄순환대로26길 55 ,시설 상황에 따라 이용이 제한될 수 있음
한국전력,반도유보라메이플타운2.0,1,AC완속,경기도,남양주시,경기도 남양주시 다산동 6324,입주자외 출입제한 (긴급상황 이용가능)
한국전력,반도유보라메이플타운2.0,2,AC완속,경기도,남양주시,경기도 남양주시 다산동 6324,입주자외 출입제한 (긴급상황 이용가능)
한국전력,반도유보라메이플타운2.0,3,AC완속,경기도,남양주시,경기도 남양주시 다산동 6324,입주자외 출입제한 (긴급상황 이용가능)
한국전력,반도유보라메이플타운2.0,4,AC완속,경기도,남양주시,경기도 남양주시 다산동 6324,입주자외 출입제한 (긴급상황 이용가능)
한국전력,반도유보라메이플타운2.0,5,AC완속,경기도,남양주시,경기도 남양주시 다산동 6324,입주자외 출입제한 (긴급상황 이용가능)
한국전력,반도유보라메이플타운2.0,6,AC완속,경기도,남양주시,경기도 남양주시 다산동 6324,입주자외 출입제한 (긴급상황 이용가능)
한국전력,반도유보라메이플타운2.0,7,AC완속,경기도,남양주시,경기도 남양주시 다산동 6324,입주자외 출입제한 (긴급상황 이용가능)
한국전력,반도유보라메이플타운2.0,8,AC완속,경기도,남양주시,경기도 남양주시 다산동 6324,입주자외 출입제한 (긴급상황 이용가능)
한국전력,반도유보라메이플타운2.0,9,AC완속,경기도,남양주시,경기도 남양주시 다산동 6324,입주자외 출입제한 (긴급상황 이용가능)
한국전력,반도유보라메이플타운2.0,10,AC완속,경기도,남양주시,경기도 남양주시 다산동 6324,입주자외 출입제한 (긴급상황 이용가능)
한국전력,배곧골드클래스아파트,1,DC차데모+AC3상+DC콤보,경기도,시흥시,경기도 시흥시 정왕동 2456,입주자외 출입제한 (긴급상황 이용가능)
한국전력,백마4단지한양청구아파트,1,DC차데모+AC3상+DC콤보,경기도,고양시,경기도 고양시 일산동구 마두동 734,입주자외 출입제한 (긴급상황 이용가능)
한국전력,백마역중앙하이츠빌1아파트,1,AC완속,경기도,고양시,경기도 고양시 일산동구 풍동 고일로 171,입주자외 출입제한 (긴급상황 이용가능)
한국전력,백마역중앙하이츠빌1아파트,2,AC완속,경기도,고양시,경기도 고양시 일산동구 풍동 고일로 171,입주자외 출입제한 (긴급상황 이용가능)
한국전력,백석마을 신일해피트리,1,DC콤보,경기도,김포시,경기도 김포시 통진읍 김포대로 1991 ,시설 상황에 따라 이용이 제한될 수 있음
한국전력,백석마을 신일해피트리,2,AC완속,경기도,김포시,경기도 김포시 통진읍 김포대로 1991 ,시설 상황에 따라 이용이 제한될 수 있음
한국전력,백석마을 신일해피트리,3,DC차데모+AC3상+DC콤보,경기도,김포시,경기도 김포시 통진읍 김포대로 1991 ,시설 상황에 따라 이용이 제한될 수 있음
